Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
2512,3836,residential-sell,apartment-sell,tehran,north-janat-abad,11/1/2024 0:00,,"جنت آباد 

            کافیست یکبار بازدید کنید 

واحد زیر قیمت

155متری تک واحدی ...نوساز. طبقه اول 
متریال برند 
سالن پرده خور..آفتاب گیر
نقشه بدون پرتی
یک خواب مستر

سند تک برگ اماده

مشاور امیرعلی",آپارتمان 155متری جنت آباد شمالی (نوساز),,,,,مقطوع,17700000000,,,,,,,,,,155,single_page,,1,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,FALSE,,,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.77579117,51.31221008,
2517,3845,residential-rent,apartment-rent,tehran,jaberi,8/1/2024 0:00,,"واحد ۴۵ متری بسیار خوش نقشه
دارای پارکینگ خودرو بدون مزاحم
ساختمان تک واحدی و آرام
سالن، اتاق خواب و آشپزخانه هرسه دارای پنجره و پرده خور
دارای کمد دیواری بزرگ
سرویس ها جدا از هم
واحد تمیز هستش اما نقاشی شده تحویل میشود
درصورت عدم پاسخگویی پیام بگذارید",واحد ۴۵متری خوش نقشه.سرویس‌ها جدا.واحد شمالی جنوبی,مقطوع,1500000,,,,,مقطوع,370000000,FALSE,TRUE,370000000,300000000,1500000,4000000,,40,,,3,یک,4,1,,FALSE,TRUE,TRUE,۱۳۸۹,TRUE,,,,,shoofaj,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.68422318,51.45491791,
2518,3847,residential-rent,apartment-rent,tehran,north-karegar,7/1/2024 0:00,مشاور املاک,"❤️ با نام و یاد خدا ❤️

❇️ با سلام و احترام و عرض ادب ❇️

✅ این واحد در ساختمانی آرام قرار دارد

✅110متر 2خوابه

✅ پارکینگ انباری ودو بالکن

✅ خوش نقشه لوکیشن خیابان ولیعصر

✅ دریایی از نور گاز رومیزی

✅ دو واحدی

✅ مناسب خانواده 

اتاق بسیار بزرگ برای اطلاعات بیشتر وبازدید تماس بگیرید سپاسگذارم

✴ از بازدید ملک تا تحویل یا تنظیم سند در کنارتان هستیم.

✴⛪✴ ملک ارزنده ترین سرمایه شماست...
...ما به سرمایه شما احترام قائلیم.

❣️ امیر❣️",110متر خوش نقشه مناسب سکونت یا دفتر کار,مقطوع,25500000,,rent_credit,,,مقطوع,500000000,TRUE,TRUE,500000000,1350000000,25500000,1,,110,,,2,دو,,,,FALSE,TRUE,TRUE,۱۳۸۷,,,,,,,,,,,,,,,,,,,,,,,35.71676254,51.39451599,500
2522,3853,residential-rent,apartment-rent,tehran,araj,7/1/2024 0:00,مشاور املاک,"۱۳۵ متر    سه خواب   خوش نقشه 

غرق نور    تمیز    سالن اجتماعات   لابی 

سالم ورزشی     آماده تخلیه    موقعیت و دسترسی محلی عالی      ویو عالی 

۲عدد پارکینگ 

جهت کسب اطلاعات بیشتر تماس بگیرید.

مشاور شما احمدلو",۱۳۵ متر سه خوابه خیابان گلزار,مقطوع,20000000,,rent_credit,,,مقطوع,2000000000,TRUE,TRUE,2000000000,2650000000,20000000,0,,135,,,2,سه,10,4,TRUE,TRUE,TRUE,TRUE,۱۳۹۸,,,package,,,fan_coil,fan_coil,squat_seat,,,south,,,,stone,,,,,,,,35.79143143,51.48891068,500
2523,3854,residential-rent,apartment-rent,tehran,kooy-e-ferdos,11/1/2024 0:00,,"⚡بنام خداوند بخشنده مهربان ⚡

⚡شخصی کلید موجود ⚡ 
۹۲ متر 
۲خواب 
سالن پرده خور ✅ 
آشپز خانه کد بانو پسند ✅ 
کمد دیواری 
خوش نقشه بدون پرتی ✅
قابلیت چیدمان 
لابی من «سرایداری مقیم»
درب ضدسرقت 
✅امکان سکونت چند ساله «مالک خارج از کشور »✅
   
                         با 1 بازدید به جستجوی خود خاتمه دهید 
)⚪به مجرد⚪ (
)⚪به خانواده ⚪(

                               تماس=بازدید=قرار
مشاور مورد اعتماد شما مهیار",۹۲/خوش نقشه/خطی رو به آفتاب/,مقطوع,30000000,,,,,مقطوع,400000000,FALSE,TRUE,400000000,1400000000,30000000,0,,92,,,2,دو,7,,TRUE,TRUE,TRUE,TRUE,۱۳۹۹,FALSE,,,,,shoofaj,air_conditioner,squat_seat,,,,,,,,,,,,,,,35.7213707,51.31541443,0
2524,3855,commercial-rent,office-rent,tehran,mirdamad,12/1/2024 0:00,,"ساختمان فوق العاده لوکس
ورودی از لابی مجلل و مبله 
نگهبانی 24 ساعته 
رو به آفتاب
تخلیه آماده تحویل
قابل تبدیل
واحدهای مشابه با متراژ کوچکتر و بزرگ تر موجود است
مشاور شما بابک",واحد اداری 90 متری/ مشابه نوساز/ جنوب میرداماد,مقطوع,39000000,,,,,مقطوع,1500000000,FALSE,TRUE,1500000000,2800000000,39000000,0,,90,,,4,دو,,,,TRUE,TRUE,TRUE,۱۴۰۲,,,,,,,,,,,,,,,,,,,,,,,35.75535583,51.44327164,500
2528,3863,residential-sell,apartment-sell,tehran,azarbaijan,6/1/2024 0:00,مشاور املاک,"قصرالدشت بوستان 

۳۸ متر / تکخواب بزرگ
۴ طبقه دو واحدی
طبقه ۱

فول امکانات

گذر عالی ملک دونبش سالن پرده خور

قیمت پارکینگ جداگانه

محسنی 


املاک سام",۳۸ متر/فول امکانات/قصرالدشت/پارکینگ غیرمزاحم,,,,,مقطوع,3350000000,,,,,,,,,,38,single_page,,2,یک,4,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۶,TRUE,,package,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.69244003,51.3705101,500
2532,3868,residential-rent,apartment-rent,tehran,shahrak-e-gharb,10/1/2024 0:00,,"⚜️۱۳۵ متر برج شهرک غرب فاز یک 

⚜️طبقه دوم

⚜️سه خواب

⚜️فول امکانات 

⚜️سالن اجماعات 

⚜️سالن جیم

⚜️سالن پرده خور 

⚜️قابل تبدیل 

⚜️ویو عالی 

⚜️لابی و لابی من ۲۴ ساعته 

⚜️امنیت عالی 

⚜️نور فوق العاده

⚜️پنجره قدی 

⚜️بدون سکونت مالک 

⚜️امکان تمدید چند سال

تماس مساوی با قرار داد ،فایل های شمابه موجود است 
احسان مشاور شما",۱۳۵ متری برج های شهرک غرب,مجانی,0,,,,,مقطوع,3500000000,FALSE,TRUE,3500000000,2500000000,0,30000000,,135,,,5,دو,,,,TRUE,TRUE,TRUE,۱۳۹۰,FALSE,,,,,,,,,,,,,,,,,,,,,,35.7601738,51.37391281,
2541,3880,residential-sell,apartment-sell,tehran,azari,5/1/2024 0:00,مشاور املاک,"✅️✅️فروش فوری یک دستگاه آپارتمان تک واحدی

✅️✅️بهترین گزینه برای سرمایه گذاری مطمئن

✅️✅️پذیرایی مربعی بزرگ
✅️✅️دوطرف نورگیر

✅️✅️کابینت ام دی اف

✅️✅️گذر ۸ متری

✅️✅️نما سنگ تراورتن

✅️✅️تخلیه

✅️✅️قابلیت رهن تا ۳۵۰ میلیون

✅️✅️قابلیت اخذ انواع وام بانکی

✅️✅️سند تک برگ",آپارتمان ۴۷ متری تک واحدی,,,,,مقطوع,2200000000,,,,,,,,,,47,,,3,دو,,,,FALSE,FALSE,FALSE,۱۳۹۲,,,,,,,,,,,,,,,,,,,,,,,35.66711044,51.35289764,500
2544,3884,residential-rent,apartment-rent,tehran,heshamatiyeh,8/1/2024 0:00,,"۵۲ متر
طبقه سوم
کف سرامیک 
کابینت ام دی اف
نورگیر عالی دسترسی به همه جا آسان
حتی مجرد موجه 
فول امکانات 
املاک امین
مشاور شما تهرانی",۵۲ متر شریعتی معلم گوهری,مقطوع,12500000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,12500000,,,52,,,3,یک,,,,TRUE,TRUE,TRUE,۱۳۸۹,FALSE,,,,,,,,,,,,,,,,,,,,,,35.72642517,51.45350647,
2545,3885,residential-sell,apartment-sell,tehran,afsariyeh,12/1/2024 0:00,,"✳✳✳الهی به امید تو ✳✳✳
✳باعرض سلام وادب
بیطرف هستم کارشناس و مشاور تخصصی فروش 
پیش فروش  کلنگی   مشارکت  در منطقه ✳
......................                  
⚛۶۷متر (( دو خواب ))  ملک شمالی 
⚛طبقه اول + ۱۰متر حیاط خلوت 
⚛ تکواحدی 
⚛خوش نقشه  
⚛پارکینگ اصلی
⚛گرمایش پکیج رادیاتور 
⚛سرمایش  کولر آبی 
⚛قابلیت رهن تا ۶۰۰میلیون 
⚛وام مسکن تا ۹۶۰میلیون 
⚛لوکیشن دیوار ،

✳فایلینگ قوی اپارتمان، کلنگی ،در منطقه 
✳مالکین محترم جهت فروش واحدهای خود در سریع ترین زمان ممکن با ما در تماس باشید 

✅✅بهترین ها برای شما آرزوی ماست ✅✅

***********بیطرف 
***********",تکواحدی طبقه اول حیاط خلوت ( پارکینگ اصلی),,,,,مقطوع,3980000000,,,,,,,,,,67,single_page,,1,دو,4,1,TRUE,FALSE,TRUE,TRUE,۱۳۸۷,FALSE,,package,,,floor_heating,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.65288925,51.49627304,500
2551,3894,residential-sell,apartment-sell,tehran,shahrak-e-kianshahr,9/1/2024 0:00,مشاور املاک,"**مجتمع گلبرگ 1ورودی اول **
*۶۸ متر اپارتمان  طبقه سوم بسیار شیک و تمیز و بازسازی شده .، فول امکانات .،کف سرامیک .، کابینت ام دی اف ✅*
**.، .، ایفون تصویری.، کمد دیواری بسیار بزرگ .، نقاشی شده✅*

**، پارکینک .،  .، بالکن دلباز **
** اسانسور .✅**
**، دوربین مدار بسته .، نگهبان ۲۴ ساعته .، **
*پارکینگ مهمان ✅*
**ساختمان بسیار تمیز و ساکت **
*.، تا مترو بعثت  ۱۰ دقیقه فاصله .✅*
سند در شرکت گلبرگ ثبت میشود
جهت اطلاع بیشتر به املاک شهرزاد مراجعه بفرمایید",اپارتمان ۶۸متر فول کامل,,,,,مقطوع,2350000000,,,,,,,,,,68,other,,3,یک,5,4,TRUE,TRUE,TRUE,TRUE,۱۳۹۰,TRUE,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.6428299,51.4382515,500
2554,3897,residential-sell,house-villa-sell,tehran,baharan,5/1/2024 0:00,مشاور املاک,فول امکانات - ۲۳۰ متر بنا دوبلکس با شاه نشین - دارای استخر بزرگ + جکوزی - حیاط بزرگ با درختان میوه - سند تک برگ - ماشین رو - قابل سکونت - دارای آب برق و گاز - زیر قیمت منطقه - فروشنده واقعی - قابل تاتر با آپارتمان,"باغ ویلا ۴۸۰ متری ، سند تک برگ ، شهران (کن)",,,,,مقطوع,40000000000,,,,,,,,,480,230,single_page,,,دو,,,TRUE,,TRUE,TRUE,۱۴۰۲,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.76491165,51.27602005,
2555,3898,residential-rent,apartment-rent,tehran,kazem-abad,10/1/2024 0:00,,"⭐️⭐️ املاک ماکان ⭐️⭐️
⭐️⭐️ بزرگترین املاک منطقه ⭐️⭐️

✅️ آدرس دفتر: ضلع جنوب شرقی میدان هروی 

✅️ مشاور شما: بهاری 



✅️ ۸۰ متر ۲ خواب
✅️ بسیار تمیز
✅️ غرق در نور 
✅️ پنجره ها قدی 
✅️ سالن پرده خور 
✅️ خوابها کمد دیواری 
✅️ آشپزخانه هایگلاس 
✅️ بالکن کاربردی 
✅️ لوکیشن و دسترسی عالی 
✅️ قابل تمدید چند ساله 
✅️ مالک منعطف 


✅️ بهاری هستم،مشاور امین شما در منطقه",آپارتمان ۸۰ متر ۲ خواب/ رو به آفتاب,مقطوع,30000000,,,,,مقطوع,350000000,FALSE,FALSE,350000000,,30000000,,,80,,,3,دو,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۹,FALSE,,package,,,duct_split,duct_split,squat_seat,,,north,,,,stone,,,,,,,,35.75397873,51.46924591,
2563,3908,residential-sell,apartment-sell,tehran,kooy-e-ferdos,12/1/2024 0:00,,"60متر دو‌خواب 
واقعا  شیک‌ و تمییز
خوش نقشه  بدون پرتی 
بدون هزینه اضافی  
اتاق ها رو به آفتاب   پرده خور 
سالن بزرگ. مربع خوش چیدمان دسترسی به اتوبان ستاری و بلوار فردوس",60متری دو خواب,,,,,مقطوع,6400000000,,,,,,,,,,60,,,2,دو,,,,TRUE,TRUE,TRUE,۱۳۸۲,FALSE,,powerhouse,,,shoofaj,water_cooler,squat,,,,,,,wood_parquet,,,,,,,,35.72761917,51.31183624,
2570,3920,residential-rent,apartment-rent,tehran,javadiyeh-tehran-pars,8/1/2024 0:00,,۱تومن پیش ۱۲ اجاره هست که ۱ تومن تخفیف خورده .نورگیر عالی .قابلیت پارک کردن بیشتر از یک خوردو در مواقع ضروری .ساختمان خلوت و بی سر و صدا .نزدیکی به مترو فرهنگسرا,آپارتمان ۱۳۶ متر ۳ خوابه,مقطوع,11000000,,,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,11000000,,,136,,,1,سه,4,1,TRUE,TRUE,FALSE,TRUE,۱۴۰۱,FALSE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.73356628,51.55267334,
2572,3922,residential-rent,apartment-rent,tehran,jeyhoun,7/1/2024 0:00,مشاور املاک,"فوق العاده نور گیر 
بسیار خوش نقشه
قابل تخفیف در جلسه
دسترسی محلی بی نظیر
صفری
️️️️
املاک فرهنگ",آپارتمان ۵۵متری یک خوابه,مقطوع,12000000,,rent_credit,,,مقطوع,250000000,FALSE,FALSE,250000000,,12000000,,,55,,,2,یک,,,TRUE,FALSE,TRUE,TRUE,۱۳۹۸,,,water_heater,,,heater,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.68996429,51.36904526,500
2577,3930,commercial-rent,shop-rent,tehran,shahrak-e-mahalati,10/1/2024 0:00,,"✨️  به نام خداوند فراوانی ✨️ 


✳️ فقط برای خشکشویی اجاره داده می‌شود ✳️

✨️اجاره مغازه ۲۴ متری 

واگذاری وسایل خشکشویی به مبلغ ۳۵۰ میلیون 


  ✨️ ۲۰۰ میلیون رهن با ۲۰ میلیون اجاره ✨️


✳️مشاور حرفه‌ای املاک تجاری منطقه یک 
✳️خانم نیکبخت 
✳️تماس ۸ تا ۱۲ شب",اجاره مغازه ۲۴ متری  (مینی سیتی محلاتی),مقطوع,20000000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,20000000,,,24,,,,بدون اتاق,,,,,,,۱۳۸۷,,,,,,,,,,,,,,,,,,,,,,,35.80585098,51.51612091,
2583,3938,commercial-rent,shop-rent,tehran,east-tehranpars,5/1/2024 0:00,,پارکینگ برای ماشین می خوام,پارکینگ می خوامپارینگ,مقطوع,1000000,,,,,مقطوع,5000000,FALSE,FALSE,5000000,,1000000,,,10,,,,بدون اتاق,,,,,,,۱۳۹۴,,,,,,,,,,,,,,,,,,,,,,,35.74819565,51.55205154,
2590,3953,residential-sell,apartment-sell,tehran,chitgar-lake,6/1/2024 0:00,مشاور املاک,"✅تنها برج سند تک برگ شخصی در منطقه 22

⭐خرید مستقیم و بدون واسطه از دفتر فروش سازنده مهندس روحی⭐

  ⭕فقط و فقط:متری115/000/000/000 تومان⭕️

✔️سند تک برگ شخصی آماده انتقال
✔️آماده تحویل
---------------------------------------
امکانات این برج با شکوه؛
♦️لابی شیک و طراحی شده
♦️لابی من و لابی وومن ۲۴ ساعته
♦️تیم تاسیسات مستقر در مجموعه
♦️باشگاه بدنسازی
♦️سالن اجتماعات بزرگ و مجلل
♦️مهد کودک

امکانات این واحد جذاب:
❌️سالن پذیرایی بزرگ و دل باز
❌️سالن پرده خور خطی رو به آفتاب ویو دار
❌️آشپزخانه کابینت خور و کاربردی
❌️هر دو خواب استاندارد و قابلیت چیدمان تخت دو نفره+سرویس و کمد دیواری

چشمانی زیبا برای چشم اندازهای زیبا


سهیلی هستم دفتر فروش مستقیم برج",100متر/برج مجلل میدان المپیک/سند شخصی آماده انتقال,,,,,مقطوع,11500000000,,,,,,,,,,100,single_page,,6,دو,6,3,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,,,powerhouse,,,fan_coil,fan_coil,squat_seat,,,south,,,,stone,,,,,,,,35.7552681,51.20426178,500
2592,3955,residential-rent,apartment-rent,tehran,darya,7/1/2024 0:00,مشاور املاک,"تک واحدی
شیک و خوش نقشه
بدون کوچکترین پرتی
قابل چیدمان برای هر سلیقه
غرق در نور از دو طرف
سالن پرده خور
بهترین لوکیشن منطقه
توحید ها فرعی پهن
پنجره های دوجداره قدی
کمد دیواری سرتاسری جادار
مالک بسیار منعطف
برای اطلاعات بیشتر و دریافت فایل مشابه تماس بگیرید
مشاور تخصصی منطقه:میرزایی",150متر 3خواب شیک شهرک غرب توحید,مقطوع,60000000,,rent_credit,,,مقطوع,550000000,TRUE,TRUE,550000000,850000000,60000000,51000000,,150,,,1,سه,,,,TRUE,TRUE,TRUE,۱۳۹۵,,,,,,,,,,,,,,,,,,,,,,,35.76829147,51.37623978,500
2593,3957,residential-sell,apartment-sell,tehran,sazamn-barnameh,10/1/2024 0:00,,"۸۶متر ۲خواب (فول امکانات _سازمان برنامه)
(پارکینگ سندی) ( انباری سندی) (اسانسور)(بالکن)

بهترین طبقه ساختمان 
دارای سالن بزرگ و دلباز

نور ونقشه بی نظییر
کم واحد 

مشاعات درخورتحسین
دارای دوخواب بزرگ وکمددیواری جادار

صفرتا صدباسازی شده
نما تراورتن
ساخته شده توسط سازنده بنام منطقه 


دارای برق اصطراری
دسترسی راحت به مترو اتوبان ومراکزخرید
بهترین لوکشن منطقه

فرصت طلایی جهت سرمایه گذاری
مخصوص سخت پسندان

با اولین تماس صاحب خانه دلخواه خود شوید 


مشاورتخصصی منطقه :خانم راد
هلدینگ بزرگ قشقایی دارای سابقه درخشان در امورملکی",۸۶متر ۲خواب فول امکانات سازمان برنامه,,,,,مقطوع,7900000000,,,,,,,,,,86,single_page,,2,دو,,5,TRUE,TRUE,TRUE,TRUE,۱۳۹۰,TRUE,,package,,,duct_split,duct_split,squat_seat,,,south,,,,laminate_parquet,,,,,,,,35.72503662,51.30041885,
